id,listing_url,scrape_id,last_scraped,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
7336868,https://www.airbnb.com/rooms/7336868,20201025050911,2020-10-25,Fortune Inn  Deluxe Room 2 è±ªè¯å¤§åºŠæˆ¿,"é€™æ˜¯ä¸€é–“è±ªè¯é›™äººé–“,è¨­æœ‰ç¨ç«‹å«ç”Ÿé–“,3åˆ†é¾ç›´é”å°–æ²™å’€åœ°éµç«™,æœ‰è¼ƒå¤§çª—æˆ¶å’Œç†±é—¹çš„è¡—æ™¯,æˆ¿é–“æ‰€æœ‰è¨­æ–½é½Šå…¨,çµ•å°å¹²æ·¨å«ç”Ÿ,æä¾›å…è²»WiFi,å¸Œæœ›èƒ½å¸¶çµ¦æ‚¨å®‰å…¨,æ”¾å¿ƒå’Œèˆ’é©çš„ä½å®¿!<br /><br />å¹¸ç¦å±…ä½æ–¼å°–æ²™å’€åœ°éµB1å‡ºå£å³æ‰‹æ–¹å‘300ç±³å·¦å³,æ˜¯å°–æ²™å’€ä¸­å¿ƒé»ž,è³¼ç‰©ã€ç¾Žé£Ÿã€ååˆ†ä¾¿æ·,æ¨“ä¸‹æœ‰æ©Ÿå ´A21å¿«ç·š,ä¹å»£éµè·¯ç›´é”æ·±åœ³,åœ°éµBlå‡ºå£,ç¾Žéº—çš„ç¶­å¤šåˆ©äºžæ¸¯å’Œå¥¢è¯çš„æµ·æ¸¯åŸŽæ­¥è¡Œåªéœ€8åˆ†é˜ä¾¿å¯åˆ°é”ã€‚æ¯å€‹æˆ¿é–“éƒ½è¨­æœ‰ç¨ç«‹è¡›ç”Ÿé–“å’Œ24å°æ™‚ç†±æ°´æ·‹æµ´,å°ˆæ¥­é«˜æº«æ¶ˆæ¯’æµ´å·¾åŠåºŠä¸Šç”¨å“,é«˜ç´šä¸€æ¬¡æ€§æ´—æ¶®ç”¨å“,å…è²»é«˜é€ŸWi-Fiä¸Šç¶²ã€é€²å£åˆ†é«”å¼éœéŸ³ç©ºèª¿ã€ä¸‰æ˜ŸLCDé›»è¦–ã€æˆ¿é–“ä¹¾æ·¨,è¡›ç”Ÿ,èˆ’é©,åƒ¹æ ¼å¯¦æƒ ,ä»¥åŠ24å°æ™‚CCTVä¿å®‰é–‰è·¯é›»è¦–ç›£å¯Ÿç³»çµ±,è‚¯å®šæ˜¯æ‚¨çš„ç¬¬ä¸€é¸æ“‡!!<br /><br /><b>The space</b><br />A deluxe double bed room with private bathroom. 3 mins to MTR Tsim Sha Tsui station. Free high speed WiFi. Full set of toiletries: shampoo, shower gel, toothbrush and toothpaste. We also provide towels, slipper, hair dryer and kettle in room. There are shared refrigerator and microwave in the corridor.<br /><br />Fortune Inn is  located in Tsim Sha Tsui, MTR Exit B1 exports right direction 300 meters around, is a center of the Tsim Sha Tsui, shopping, food, Location is very convenient, A21 Airport Express line is right at the corner , Hung Hom Railway Station.direct access to the Shenzhen, beautiful Victoria Harbour and the luxury of coast","è³¼ç‰©,ç¾Žé£Ÿæ‡‰æœ‰å„˜æœ‰",https://a0.muscache.com/pictures/93086427/9bc47814_original.jpg,37385532,https://www.airbnb.com/users/show/37385532,Amaya,2015-07-03,é¦™æ¸¯,"æˆ‘æ˜¯ä¸€ä¸ªæ™®é€šçš„å¥³äºº,æˆ‘æœ€å–œçˆ±çš„æ—…æ¸¸åœ°ç‚¹æ˜¯é¦™æ¸¯,éŸ©å›½,æ—¥æœ¬,å–œæ¬¢çœ‹äº›æ—¶è£…å’Œæ—…æ¸¸æ–¹é¢çš„æ‚å¿—,ç”µå½±æˆ‘è¿˜æ˜¯æ¯”è¾ƒå–œæ¬¢çœ‹æ¸¯ç‰‡,ç”µè§†ä¸€èˆ¬çœ‹å¨±ä¹èŠ‚ç›®æ¯”è¾ƒå¤š,å–œæ¬¢æ€€æ—§éŸ³ä¹,ä¹Ÿå–œæ¬¢å…¨ä¸–ç•Œçš„ç¾Žé£Ÿ,ä¸ªäººæ—…æ¸¸é¦–å…ˆé€‰æ‹©è´­ç‰©æ–¹ä¾¿,åˆæœ‰ç¾Žé£Ÿçš„å›½å®¶å’Œåœ°åŒº,éžå¸¸è®²ç©¶æ³¨æ„é£Ÿç‰©å’ŒçŽ¯å¢ƒå®‰å…¨ä¸Žå«ç”Ÿ
I am an ordinary woman, my favorite tourist destination is Hong Kong, South Korea, Japan, like watching some fashion and travel magazines and movies I prefer to see Hong Kong films and television entertainment more, like nostalgic music, also like the beauty of the world food, personal travel, shopping convenience, and cuisine of countries and regions, very particular about the pay attention to food and environmental safety and health",within an hour,90%,100%,f,https://a0.muscache.com/im/users/37385532/profile_pic/1436542641/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/37385532/profile_pic/1436542641/original.jpg?aki_policy=profile_x_medium,Tsim Sha Tsui,15,15,"['phone', 'weibo', 'jumio', 'government_id']",t,t,"ä¹é¾™å°–æ²™å’€, é¦™æ¸¯, Hong Kong",Yau Tsim Mong,,22.2994,114.17259,Private room in serviced apartment,Private room,2,,1.5 baths,1,0,"[""Shampoo"", ""Air conditioning"", ""Iron"", ""Essentials"", ""Heating"", ""Hot water"", ""Hot tub"", ""Lock on bedroom door"", ""Hangers"", ""Elevator"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""Long term stays allowed"", ""Keypad"", ""First aid kit""]",$446.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,90,2020-10-25,153,4,0,2015-08-13,2020-07-23,91,9,9,10,9,10,9,,t,7,0,7,0,2.41
7375957,https://www.airbnb.com/rooms/7375957,20201025050911,2020-10-25,T2-Guest House-Triple Room,"We are licensed guest house, opened in 1987. All of our standard rooms and triple rooms have windows, provide free wifi and with separate washroom. The guest room will be tidy up and the set of bedding will be changed once every three days. We locate<br /><br /><b>The space</b><br />We opened in 1987 and we are on the 21 st floor. The residence is also fitted with CCTV surveillance, 24-hour security services and smart card access to. All of these make your stay more comfortable and safe.<br /><br />All of our standard rooms and triple rooms have windows, provide free wifi and with separate washroom. The guest room will be tidy up and the set of bedding will be changed once every three days. An additional cleaning charge of HK$50 will be charged for anyÂ extra beddingÂ used or changed. Traffic is also very convenient for the tourists. Very close train and airport bus station (3 mins walk). <br /><br />Our room types are as follows :<br /><br />- Single bed Room without windowÂ : no window,","We located in the central area of Mongkok. Very close to varies tourist hot spots. The lady market, sneaker street and Langham Place are not far form our house. It is very convenient to get to the Harbour City, Avenue of Stars, Â Hung Hom Coliseum, airport and ferry terminal.",https://a0.muscache.com/pictures/d9c82a13-7c65-4618-ab37-01a36b30450c.jpg,37289493,https://www.airbnb.com/users/show/37289493,Ken,2015-07-02,Hong Kong,"æˆ‘æ˜¯é¦™æ¸¯æœ¬åœ°äºº,åœ¨å°ç£ä¿®çš„æ—…éŠç§‘,å¾ˆå–œæ­¡äº¤æœ‹å‹,å¾ˆé«˜èˆˆèƒ½èªè­˜ä¾†è‡ªä¸–ç•Œå„åœ°çš„æœ‹å‹,æˆ‘å°‡ç›¡åŠ›ç‚ºä½ å€‘æä¾›æœ€æº«é¦¨æœ€çœŸèª çš„æœå‹™å’Œæˆ¿é–“ï½¡",within an hour,100%,94%,t,https://a0.muscache.com/im/users/37289493/profile_pic/1436336432/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/37289493/profile_pic/1436336432/original.jpg?aki_policy=profile_x_medium,Mong Kok,28,28,"['email', 'phone', 'reviews', 'jumio', 'zhima_selfie']",t,t,"æ—ºè§’, ä¹é¾, Hong Kong",Yau Tsim Mong,,22.31684,114.16962,Private room in apartment,Private room,3,,1 private bath,1,2,"[""Shampoo"", ""Carbon monoxide alarm"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Essentials"", ""Hair dryer"", ""First aid kit"", ""Air conditioning"", ""Building staff"", ""Elevator"", ""TV"", ""Laptop-friendly workspace"", ""Smoke alarm"", ""Paid parking on premises"", ""Iron"", ""Hot water"", ""Lock on bedroom door"", ""Hangers"", ""Luggage dropoff allowed"", ""Private entrance""]","$1,158.00",2,1123,2,4,1125,1125,2.4,1125.0,,t,30,60,90,365,2020-10-25,116,7,0,2015-10-19,2020-01-24,92,10,9,10,10,10,10,,t,28,0,28,0,1.90
7391438,https://www.airbnb.com/rooms/7391438,20201025050911,2020-10-25,D5-Standard Twin Bed Room,"We are licensed guest house, We are located in the city center,  is very close to Exit E1 of Mongkok Train Station, only takes about 3 mins walk to arrive.Within 150m to the bus and metro station, we have 24H reception,24H security and Key card access to.  make your more comfortable and safe.<br /><br /><b>The space</b><br />We opened in 1987 and we are on the 21 st floor. The residence is also fitted with CCTV surveillance, 24-hour security services and smart card access to. All of these make your stay more comfortable and safe.<br /><br />All of our standard rooms and triple rooms have windows, provide free wifi and with separate washroom. The guest room will be tidy up and the set of bedding will be changed once every three days. An additional cleaning charge of HK$50 will be charged for anyÂ extra beddingÂ used or changed. Traffic is also very convenient for the tourists. Very close train and airport bus station (3 mins walk). <br /><br />Our room types are as follows :<br /><br />- ","We located in the central area of Mongkok. Very close to varies tourist hot spots. The lady market, sneaker street and Langham Place are not far form our house. It is very convenient to get to the Harbour City, Avenue of Stars, Â Hung Hom Coliseum, airport and ferry terminal.",https://a0.muscache.com/pictures/93783254/5c77aa60_original.jpg,37289493,https://www.airbnb.com/users/show/37289493,Ken,2015-07-02,Hong Kong,"æˆ‘æ˜¯é¦™æ¸¯æœ¬åœ°äºº,åœ¨å°ç£ä¿®çš„æ—…éŠç§‘,å¾ˆå–œæ­¡äº¤æœ‹å‹,å¾ˆé«˜èˆˆèƒ½èªè­˜ä¾†è‡ªä¸–ç•Œå„åœ°çš„æœ‹å‹,æˆ‘å°‡ç›¡åŠ›ç‚ºä½ å€‘æä¾›æœ€æº«é¦¨æœ€çœŸèª çš„æœå‹™å’Œæˆ¿é–“ï½¡",within an hour,100%,94%,t,https://a0.muscache.com/im/users/37289493/profile_pic/1436336432/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/37289493/profile_pic/1436336432/original.jpg?aki_policy=profile_x_medium,Mong Kok,28,28,"['email', 'phone', 'reviews', 'jumio', 'zhima_selfie']",t,t,"æ—ºè§’, ä¹é¾, Hong Kong",Yau Tsim Mong,,22.31681,114.16968,Private room in apartment,Private room,2,,1 shared bath,1,2,"[""Shampoo"", ""Carbon monoxide alarm"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Essentials"", ""Hair dryer"", ""First aid kit"", ""Air conditioning"", ""Building staff"", ""Elevator"", ""TV"", ""Laptop-friendly workspace"", ""Smoke alarm"", ""Paid parking on premises"", ""Iron"", ""Hot water"", ""Lock on bedroom door"", ""Hangers"", ""Luggage dropoff allowed"", ""Private entrance"", ""Cable TV""]","$1,158.00",2,1123,2,4,1125,1125,2.4,1125.0,,t,30,60,90,365,2020-10-25,131,3,0,2015-10-13,2020-01-22,93,9,9,10,10,10,10,,t,28,0,28,0,2.14
7391649,https://www.airbnb.com/rooms/7391649,20201025050911,2020-10-25,B2-Standard DoubleBed Room with public balcony,"We are licensed guest house, opened in 1987. All of our standard rooms and triple rooms have windows, provide free wifi and with separate washroom. The guest room will be tidy up and the set of bedding will be changed once every three days.<br /><br /><b>The space</b><br />We opened in 1987 and we are on the 21 st floor. The residence is also fitted with CCTV surveillance, 24-hour security services and smart card access to. All of these make your stay more comfortable and safe.<br /><br />All of our standard rooms and triple rooms have windows, provide free wifi and with separate washroom. The guest room will be tidy up and the set of bedding will be changed once every three days. An additional cleaning charge of HK$50 will be charged for anyÂ extra beddingÂ used or changed. Traffic is also very convenient for the tourists. Very close train and airport bus station (3 mins walk). <br /><br />Our room types are as follows :<br /><br />- Single bed Room without windowÂ : no window, one bed (","We located in the central area of Mongkok. Very close to varies tourist hot spots. The lady market, sneaker street and Langham Place are not far form our house. It is very convenient to get to the Harbour City, Avenue of Stars, Â Hung Hom Coliseum, airport and ferry terminal.",https://a0.muscache.com/pictures/93785795/8075b064_original.jpg,37289493,https://www.airbnb.com/users/show/37289493,Ken,2015-07-02,Hong Kong,"æˆ‘æ˜¯é¦™æ¸¯æœ¬åœ°äºº,åœ¨å°ç£ä¿®çš„æ—…éŠç§‘,å¾ˆå–œæ­¡äº¤æœ‹å‹,å¾ˆé«˜èˆˆèƒ½èªè­˜ä¾†è‡ªä¸–ç•Œå„åœ°çš„æœ‹å‹,æˆ‘å°‡ç›¡åŠ›ç‚ºä½ å€‘æä¾›æœ€æº«é¦¨æœ€çœŸèª çš„æœå‹™å’Œæˆ¿é–“ï½¡",within an hour,100%,94%,t,https://a0.muscache.com/im/users/37289493/profile_pic/1436336432/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/37289493/profile_pic/1436336432/original.jpg?aki_policy=profile_x_medium,Mong Kok,28,28,"['email', 'phone', 'reviews', 'jumio', 'zhima_selfie']",t,t,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,,22.31681,114.16968,Private room in apartment,Private room,2,,1 private bath,1,1,"[""Shampoo"", ""Carbon monoxide alarm"", ""Wifi"", ""Refrigerator"", ""Fire extinguisher"", ""Long term stays allowed"", ""Bed linens"", ""Essentials"", ""Hair dryer"", ""First aid kit"", ""Air conditioning"", ""Microwave"", ""Building staff"", ""Elevator"", ""Washer"", ""TV"", ""Laptop-friendly workspace"", ""Smoke alarm"", ""Paid parking on premises"", ""Iron"", ""Hot water"", ""Lock on bedroom door"", ""Hangers"", ""Luggage dropoff allowed"", ""Private entrance"", ""Cable TV""]","$1,157.00",2,1123,2,4,1125,1125,2.4,1125.0,,t,29,59,89,364,2020-10-25,96,3,0,2015-09-02,2019-12-09,91,9,9,10,10,10,9,,t,28,0,28,0,1.53
7406174,https://www.airbnb.com/rooms/7406174,20201025050911,2020-10-25,"MOD 595 ä¸­å±¤, æ–°å¡«åœ°è¡—595è™Ÿ, å¯¦ç”¨374å‘Ž, 1x1,","MOD 595 ä¸­å±¤, æ–°å¡«åœ°è¡—595è™Ÿ, å¯¦ç”¨374å‘Ž, 1x1, é€£å‚¢é›»ç§Ÿ$16500, å¯ä¸Šç¶²",,https://a0.muscache.com/pictures/93987573/2b38fc62_original.jpg,37020840,https://www.airbnb.com/users/show/37020840,å®‰å±…,2015-06-29,Hong Kong,"All the freedom, flexibility and connection you've been looking for. Say hello to co-living.
Coliving is a type of intentional community providing shared housing",a few days or more,0%,N/A,f,https://a0.muscache.com/im/pictures/user/14611327-c149-475c-95ec-bf93478cbd53.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/14611327-c149-475c-95ec-bf93478cbd53.jpg?aki_policy=profile_x_medium,Mong Kok,1,1,['phone'],t,f,,Yau Tsim Mong,,22.32213,114.1674,Private room in apartment,Private room,2,,1 bath,1,1,"[""Air conditioning"", ""Kitchen"", ""Elevator"", ""TV"", ""Wifi""]",$550.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2020-10-25,0,0,0,,,,,,,,,,,f,2,0,2,0,
7409337,https://www.airbnb.com/rooms/7409337,20201025050911,2020-10-25,STUDIO Apartment in Kowloon,"This apartment is solely yours for when you book. It is located in a quiet area near the city with easy access to local eateries as well as a short trip to other places in Kowloon and Hong Kong. Convenient public transport nearby and on your doorstep<br /><br /><b>The space</b><br />This apartment is solely yours for when you book. It is located in a quiet area with easy access to local eateries as well as a short trip to more high-end dining spots. A short cab ride can take you to the Pier of the Star Ferry & Ocean Terminal (Mall). This provides easy access for sightseeing the rest of Hong Kong.<br /><br />Hung Hom is a peaceful area with low-rise buildings surrounding the area. Supermarkets and convenient stores are nearby when you come out of the apartment. Public transport is an ease in Hong Kong, and you will be able to get around to all areas of Hong Kong within in a short period of time.<br /><br />The apartment is fully furnished en-suite room with a double bed, desk and chair ","Hung Hom is an area of Kowloon. The area is mainly residential, giving people easy access to other districts of Hong Kong and connections directly to the Hong Kong Island.<br /><br />It is really easy to get around in Hong Kong and this apartment located in Kowloon will get you to anywhere within 15-20 minutes by bus, taxi or train (all ways of transport are cheap in Hong Kong relatively).",https://a0.muscache.com/pictures/94018945/e56e83d3_original.jpg,25804715,https://www.airbnb.com/users/show/25804715,Marbella,2015-01-08,MACAU,ABC in Hong Kong,a few days or more,0%,50%,f,https://a0.muscache.com/im/pictures/user/6700de0c-f7a4-4c01-b631-c1408446b7bf.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6700de0c-f7a4-4c01-b631-c1408446b7bf.jpg?aki_policy=profile_x_medium,Hung Hom,9,9,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,"Hung Hom, Kowloon, Hong Kong",Kowloon City,,22.31109,114.1867,Entire apartment,Entire home/apt,2,,1 bath,,1,"[""Shampoo"", ""Air conditioning"", ""Essentials"", ""Lockbox"", ""Hot water"", ""Elevator"", ""TV"", ""Wifi"", ""Hair dryer"", ""Cable TV""]",$800.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,29,59,89,364,2020-10-25,35,0,0,2016-01-03,2019-06-09,80,8,8,9,9,9,8,,f,5,5,0,0,0.60
7410022,https://www.airbnb.com/rooms/7410022,20201025050911,2020-10-25,NEW! Lovely pink room 3min to MTR,4 rooms 4 double beds<br />best choice for couple or friend<br />private toilets many local food and stores around<br /><br />For more room sources and prices <br />please contact me,,https://a0.muscache.com/pictures/99905176/ac85393d_original.jpg,9897606,https://www.airbnb.com/users/show/9897606,Man Yuen,2013-11-08,Hong Kong,"Like street photography, knowing new people
Stayed in Taiwan. I speak mandarin and English fluently.
If you like to seek out underground and secret place in Hong Kong please let me know. ",within an hour,100%,87%,f,https://a0.muscache.com/im/users/9897606/profile_pic/1383969281/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/9897606/profile_pic/1383969281/original.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,,Yau Tsim Mong,,22.31809,114.17082,Private room in apartment,Private room,2,,1 bath,1,1,"[""Air conditioning"", ""Iron"", ""Essentials"", ""Hangers"", ""Elevator"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Hair dryer"", ""Fire extinguisher"", ""Keypad""]",$200.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2020-10-25,122,2,0,2015-08-05,2020-02-01,89,9,9,9,9,10,9,,t,3,0,3,0,1.92
7441176,https://www.airbnb.com/rooms/7441176,20201025050911,2020-10-25,"1 MIN to MTR, clean and quiet","1 MIN MTR ( Jordan Station )<br /><br />Studio Flat with private toilet<br />Net Size around 110 sq. ft.<br /><br />Facilities: <br />24 hr Air-Con, Hot water for bath, Chinese and English local TV channels, working table, Wardrobe<br /><br />Bathing Supplies:<br />Towels, Slipper, Shampoo, Shower jel<br /><br />Room service:<br />Changing a new bedsheets and pillow sheet each time<br /><br /><br />****My listings page****<br />https://www.airbnb.com.hk/users/31947768/listings?s=51<br /><br /><b>The space</b><br />Perfect location:<br />The central of Kowloon, bus and MTR can reach HK airport less than 45 mins<br />Within 15 mins to Central, Wanchai, Causeway bay, Prince Edward, Mongkok and Yau Ma Tei by MTR<br /><br />Transportation and around the building:<br />24hr Mcdonaldâ€™s, Starbucks and convenience store<br />5 mins walk to the biggest swimming pool in Kowloon<br />3 mins walk to airport bus stop (A21) and get the free shuttle bus of airport express (K1)<br /><br />Facilities of","Nuts Studio located at the converging point of Nathan Road and Austin Road,  McDonald and Starbuck around us. On the opposite side, you can explore in Kowloon Park and taste the different kind of foods in Chuang's London Plaza",https://a0.muscache.com/pictures/1ca31d03-2844-4ca4-ae68-7b9ce02f4de0.jpg,31947768,https://www.airbnb.com/users/show/31947768,Nuts,2015-04-26,"Kowloon, Hong Kong","",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/28d03866-db17-495b-bbe0-9499d1534960.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/28d03866-db17-495b-bbe0-9499d1534960.jpg?aki_policy=profile_x_medium,Tsim Sha Tsui,31,31,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,,22.30385,114.1713,Private room in serviced apartment,Private room,2,,1.5 baths,1,1,"[""Shampoo"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Shower gel"", ""Wifi"", ""Refrigerator"", ""Fire extinguisher"", ""Bed linens"", ""Long term stays allowed"", ""Keypad"", ""Beachfront"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Microwave"", ""Elevator"", ""TV"", ""Laptop-friendly workspace"", ""Smoke alarm"", ""Iron"", ""Freezer"", ""Hot water"", ""Paid parking off premises"", ""Hangers"", ""Luggage dropoff allowed"", ""Private entrance"", ""Laundromat nearby""]",$220.00,7,365,7,7,1125,1125,7.0,1125.0,,t,11,41,71,71,2020-10-25,86,0,0,2016-01-05,2019-06-08,78,9,8,9,10,10,8,,t,25,3,22,0,1.47
7444290,https://www.airbnb.com/rooms/7444290,20201025050911,2020-10-25,Deluxe Ensuite Twin Bedroom in City 1,"We are located right in the city center of Hong Kong. Our minimalistic designed hotel rooms overlook Kowloon Park offering a tranquil environment to make your stay with us just as comfortable as home. <br /><br />Bed size: 2 Standard Double Beds (1.2m x 1.8m)<br />Room Size: About 150 Sqft.<br /><br /><b>The space</b><br />We are located right in the city center of Hong Kong. Our minimalistic designed rooms overlook Kowloon Park offering a tranquil environment to make your stay with us just as comfortable as home. <br /><br />Bed size: 2 Standard Double Beds (1.2m x 1.8m)<br />Room Size: About 150 Sqft.<br /><br />We aim to become the choice for young (at heart!), hip, discerning travelers in Hong Kong seeking an experience outside of the typical hotel stay. <br /><br />Our rooms are designed to a high standard to make your stay just as comfortable as home. <br /><br />We aim to create a unique personal experience for guestsâ€“ offering our insight on the latest hips and trends and our a",,https://a0.muscache.com/pictures/ba29fd15-c8d0-48e0-be7d-48469bfbfdbd.jpg,23438315,https://www.airbnb.com/users/show/23438315,Mila,2014-11-07,Hong Kong,"",N/A,N/A,84%,t,https://a0.muscache.com/im/pictures/user/2a23d2d0-f493-44a2-82f9-6e7e9634539d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2a23d2d0-f493-44a2-82f9-6e7e9634539d.jpg?aki_policy=profile_x_medium,Tsim Sha Tsui,8,8,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,,Yau Tsim Mong,,22.29802,114.17235,Private room in apartment,Private room,4,,1 private bath,1,0,"[""Shampoo"", ""Refrigerator"", ""Air conditioning"", ""Microwave"", ""Iron"", ""Essentials"", ""Heating"", ""Hangers"", ""Elevator"", ""Hair dryer"", ""Wifi"", ""TV"", ""Laptop-friendly workspace"", ""Fire extinguisher"", ""Smoke alarm"", ""First aid kit""]","$1,250.00",1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,180,2020-10-25,3,0,0,2015-07-31,2015-09-27,93,10,10,10,10,10,10,,f,9,0,9,0,0.05
7492137,https://www.airbnb.com/rooms/7492137,20201025050911,2020-10-25,Hop Inn - Double,En-suite private rooms: <br />- Standard / Queen size double bed <br />- Private bathroom<br />- Fresh towel & linen<br />- Shampoo & soap<br />- Free Fibre Optic Wifi<br />- Free cold / hot drinking water<br />- 24 hours hot shower & A/C<br /><br />* Rental: HK$9900 / month (30 nights)<br /><br /><b>The space</b><br />Tripadvisor's CERTIFICATE OF EXCELLENCE 2016<br />Tripadvisor's CERTIFICATE OF EXCELLENCE 2015<br />Tripadvisor's CERTIFICATE OF EXCELLENCE 2013<br />Tripadvisor's CERTIFICATE OF EXCELLENCE 2012<br />Tripadvisor's TRAVELER'S CHOICE 2013 WINNER - TOP 20 BUDGET HOTEL<br />Tripadvisor's TRAVELER'S CHOICE 2012 WINNER - TRENDIEST HOTEL<br />Voted the No.1 & MOST POPULAR HONG KONG HOSTEL 2013 By Hostelworld<br />Voted the No.1 HONG KONG HOSTEL 2012 By Hostelworld<br />Voted the No.1 HONG KONG HOSTEL 2011 By Hostelworld<br /><br />HOP INN is a cozy hostel designed for independent travelers from around the world. Each living space is unique in its own way - Each was designed and,"Hop Inn is located in the heart of the historical Tsim Sha Tsui district, nestled among five star hotels. A three-minute walk takes you to the breathtaking Victoria Harbor, the monumental Cultural Centre and the Art Museum.",https://a0.muscache.com/pictures/671d03a2-8501-4f61-9c80-069fbe88bfab.jpg,2846792,https://www.airbnb.com/users/show/2846792,Hop Inn,2012-07-06,Hong Kong,"Located in TST nestled around 5-star hotels, HOP INN is a cozy hostel designed with independent travelers from around the world in mind. Whether you are travelling with only one backpack or lugging along a couple of suitcases, we are pleased to offer you a comfy, modern, and clean, yet affordable, living space while offering friendly and helpful service. 

Tripadvisor CERTIFICATE OF EXCELLENCE 2013 /2015 /  2016
Tripadvisor's TRAVELER'S CHOICE 2013 WINNER - TOP 20 BUDGET HOTEL
Tripadvisor's TRAVELER'S CHOICE 2012 WINNER - TRENDIEST HOTEL
Tripadvisor CERTIFICATE OF EXCELLENCE 2012
Voted the No.1 HONG KONG HOSTEL 2010 & 2010 by Hostelworld",within a few hours,100%,91%,t,https://a0.muscache.com/im/users/2846792/profile_pic/1341916273/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2846792/profile_pic/1341916273/original.jpg?aki_policy=profile_x_medium,Tsim Sha Tsui,11,11,"['phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,,22.2963,114.17566,Private room in guesthouse,Private room,2,,1 private bath,1,1,"[""Shampoo"", ""Air conditioning"", ""Iron"", ""Essentials"", ""Lock on bedroom door"", ""Hangers"", ""Elevator"", ""TV"", ""Wifi"", ""Hair dryer"", ""Fire extinguisher"", ""Smoke alarm"", ""First aid kit""]",$220.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,18,48,78,178,2020-10-25,12,1,0,2015-09-22,2020-04-12,88,9,9,10,10,10,9,,t,15,0,6,7,0.19
